2021-08-15,14:34:38,0.00029531099796295166,OFF,24.5
2021-08-15,14:34:40,0.0002871741533279419,OFF,24.5
2021-08-15,14:34:41,0.0002834125995635986,OFF,24.47
2021-08-15,14:34:42,0.00028172509670257567,OFF,24.47
2021-08-15,14:34:43,0.0002810741901397705,OFF,24.5
2021-08-15,14:34:44,0.0002795903444290161,OFF,24.47
2021-08-15,14:34:45,0.0002790485382080078,OFF,24.5
2021-08-15,14:34:46,0.0002777467966079712,OFF,24.47
2021-08-15,14:34:47,0.00027763302326202393,OFF,24.47
2021-08-15,14:34:49,0.00027708230018615724,OFF,24.47
2021-08-15,14:34:50,0.00027626914978027346,OFF,24.47
2021-08-15,14:34:51,0.0002758796215057373,OFF,24.47
2021-08-15,14:34:52,0.00027537167072296144,OFF,24.47
2021-08-15,14:34:53,0.0002746577739715576,OFF,24.47
2021-08-15,14:34:54,0.00027412538528442384,OFF,24.47
2021-08-15,14:34:55,0.0002741367816925049,OFF,24.47
2021-08-15,14:34:56,0.0002732369899749756,OFF,24.47
2021-08-15,14:34:58,0.00027293238639831545,OFF,24.47
2021-08-15,14:34:59,0.0002726560592651367,OFF,24.47
2021-08-15,14:35:00,0.00027220115661621096,OFF,24.47
2021-08-15,14:35:01,0.00027184269428253175,OFF,24.47
2021-08-15,14:35:02,0.0002715221643447876,OFF,24.47
2021-08-15,14:35:03,0.00027136516571044924,OFF,24.5
2021-08-15,14:35:04,0.00027090373039245606,OFF,24.47
2021-08-15,14:35:06,0.00027037801742553713,OFF,24.47
2021-08-15,14:35:07,0.00027020285129547117,OFF,24.47
2021-08-15,14:35:08,0.00026969294548034666,OFF,24.47
2021-08-15,14:35:09,0.0002695133209228516,OFF,24.47
2021-08-15,14:35:10,0.00026957335472106936,OFF,24.5
2021-08-15,14:35:11,0.0002687014102935791,OFF,24.5
2021-08-15,14:35:12,0.0002690083980560303,OFF,24.5
2021-08-15,14:35:13,0.0002683800458908081,OFF,24.5
2021-08-15,14:35:15,0.00026835033893585203,OFF,24.5
2021-08-15,14:35:16,0.0002682166814804077,OFF,24.47
2021-08-15,14:35:17,0.00026791784763336183,OFF,24.55
2021-08-15,14:35:18,0.0002672686338424683,OFF,24.47
2021-08-15,14:35:19,0.0002675363779067993,OFF,24.5
2021-08-15,14:35:20,0.00026758062839508056,OFF,24.5
2021-08-15,14:35:21,0.000266793966293335,OFF,24.5
2021-08-15,14:35:22,0.00026649842262268066,OFF,24.5
2021-08-15,14:35:24,0.00026636953353881835,OFF,24.5
2021-08-15,14:35:25,0.0002659651041030884,OFF,24.5
2021-08-15,14:35:26,0.00026589226722717284,OFF,24.5
2021-08-15,14:35:27,0.0002655100107192993,OFF,24.5
2021-08-15,14:35:28,0.0002655402183532715,OFF,24.5
2021-08-15,14:35:29,0.0002653179407119751,OFF,24.47
2021-08-15,14:35:30,0.0002648131847381592,OFF,24.5
2021-08-15,14:35:32,0.00026486690044403075,OFF,24.5
2021-08-15,14:35:33,0.0002644989490509033,OFF,24.5
2021-08-15,14:35:34,0.00026431686878204344,OFF,24.5
2021-08-15,14:35:35,0.00026422724723815916,OFF,24.47
2021-08-15,14:35:36,0.0002637292623519897,OFF,24.47
2021-08-15,14:35:37,0.0002634326457977295,OFF,24.5
2021-08-15,14:35:38,0.00026316113471984865,OFF,24.5
2021-08-15,14:35:39,0.00026324548721313475,OFF,24.5
2021-08-15,14:35:41,0.00026306350231170656,OFF,24.5
2021-08-15,14:35:42,0.00026295931339263915,OFF,24.5
2021-08-15,14:35:43,0.00026249234676361085,OFF,24.5
2021-08-15,14:35:44,0.000262262487411499,OFF,24.47
2021-08-15,14:35:45,0.00026184210777282715,OFF,24.5
2021-08-15,14:35:46,0.00026191437244415286,OFF,24.5
2021-08-15,14:35:47,0.00026137619018554685,OFF,24.5
2021-08-15,14:35:48,0.00026173505783081053,OFF,24.5
2021-08-15,14:35:50,0.0002609908580780029,OFF,24.5
2021-08-15,14:35:51,0.00026095640659332277,OFF,24.55
2021-08-15,14:35:52,0.00026067368984222415,OFF,24.5
2021-08-15,14:35:53,0.0002604574680328369,OFF,24.5
2021-08-15,14:35:54,0.00026067373752593995,OFF,24.5
2021-08-15,14:35:55,0.000259967041015625,OFF,24.5
2021-08-15,14:35:56,0.00025980217456817627,OFF,24.5
2021-08-15,14:35:57,0.0002593884706497192,OFF,24.55
2021-08-15,14:35:59,0.00025960280895233155,OFF,24.5
2021-08-15,14:36:00,0.00025917487144470213,OFF,24.5
2021-08-15,14:36:01,0.000259385085105896,OFF,24.47
2021-08-15,14:36:02,0.0002589348316192627,OFF,24.5
2021-08-15,14:36:03,0.0002588114261627197,OFF,24.55
2021-08-15,14:36:04,0.00025847365856170653,OFF,24.5
2021-08-15,14:36:05,0.0002583042621612549,OFF,24.5
2021-08-15,14:36:07,0.0002582360029220581,OFF,24.5
2021-08-15,14:36:08,0.00025787694454193114,OFF,24.5
2021-08-15,14:36:09,0.00025776913166046143,OFF,24.5
2021-08-15,14:36:10,0.0002576310396194458,OFF,24.5
2021-08-15,14:36:11,0.00025732059478759766,OFF,24.5
2021-08-15,14:36:12,0.00025721538066864015,OFF,24.5
2021-08-15,14:36:13,0.00025706946849822997,OFF,24.5
2021-08-15,14:36:14,0.0002572141408920288,OFF,24.5
2021-08-15,14:36:16,0.00025636935234069823,OFF,24.55
2021-08-15,14:36:17,0.00025651488304138183,OFF,24.5
2021-08-15,14:36:18,0.00025610933303833007,OFF,24.5
2021-08-15,14:36:19,0.00025619840621948244,OFF,24.5
2021-08-15,14:36:20,0.000255900239944458,OFF,24.5
2021-08-15,14:36:21,0.0002556215763092041,OFF,24.5
2021-08-15,14:36:22,0.00025546183586120605,OFF,24.5
2021-08-15,14:36:23,0.0002556215763092041,OFF,24.5
2021-08-15,14:36:25,0.0002551832675933838,OFF,24.5
2021-08-15,14:36:26,0.00025491533279418943,OFF,24.5
2021-08-15,14:36:27,0.0002549078226089478,OFF,24.5
