2021-08-13,01:48:32,4.113134145736694e-05,OFF,22.94
2021-08-13,01:48:33,4.072854220867157e-05,OFF,22.94
2021-08-13,01:48:34,4.053282141685486e-05,OFF,22.94
2021-08-13,01:48:35,4.044429063796997e-05,OFF,22.94
2021-08-13,01:48:36,4.0313610434532165e-05,OFF,22.94
2021-08-13,01:48:38,4.026336967945099e-05,OFF,22.97
2021-08-13,01:48:39,4.02678370475769e-05,OFF,22.94
2021-08-13,01:48:40,4.023438990116119e-05,OFF,22.97
2021-08-13,01:48:41,4.0206095576286314e-05,OFF,22.97
2021-08-13,01:48:42,4.027344286441803e-05,OFF,22.97
2021-08-13,01:48:43,4.011835753917694e-05,OFF,22.97
2021-08-13,01:48:44,4.007689654827118e-05,OFF,23.0
2021-08-13,01:48:45,4.004159569740296e-05,OFF,23.0
2021-08-13,01:48:47,4.007000923156738e-05,OFF,23.0
2021-08-13,01:48:48,4.004343152046204e-05,OFF,23.0
2021-08-13,01:48:49,4.0009337663650515e-05,OFF,23.05
2021-08-13,01:48:50,3.996867835521698e-05,OFF,23.05
2021-08-13,01:48:51,3.995932936668396e-05,OFF,23.05
2021-08-13,01:48:52,3.995707929134369e-05,OFF,23.05
2021-08-13,01:48:53,3.988378643989563e-05,OFF,23.07
2021-08-13,01:48:54,3.9898681640625e-05,OFF,23.07
2021-08-13,01:48:56,3.988246321678162e-05,OFF,23.05
2021-08-13,01:48:57,3.980754315853119e-05,OFF,23.07
2021-08-13,01:48:58,3.98533433675766e-05,OFF,23.1
2021-08-13,01:48:59,3.991302847862244e-05,OFF,23.1
2021-08-13,01:49:00,3.986352980136871e-05,OFF,23.1
2021-08-13,01:49:01,3.98054450750351e-05,OFF,23.1
2021-08-13,01:49:02,3.9845457673072816e-05,OFF,23.15
2021-08-13,01:49:03,3.98408442735672e-05,OFF,23.15
2021-08-13,01:49:05,3.985075056552887e-05,OFF,23.15
2021-08-13,01:49:06,3.983903229236603e-05,OFF,23.15
2021-08-13,01:49:07,3.9836254715919495e-05,OFF,23.17
2021-08-13,01:49:08,3.9820310473442076e-05,OFF,23.17
2021-08-13,01:49:09,3.975777328014374e-05,OFF,23.17
2021-08-13,01:49:10,3.966432213783264e-05,OFF,23.17
2021-08-13,01:49:11,3.9642134308815e-05,OFF,23.2
2021-08-13,01:49:12,3.9706665277481076e-05,OFF,23.2
2021-08-13,01:49:14,3.964738547801971e-05,OFF,23.2
2021-08-13,01:49:15,3.965189456939697e-05,OFF,23.2
2021-08-13,01:49:16,3.9615324139595033e-05,OFF,23.25
2021-08-13,01:49:17,3.9610320329666135e-05,OFF,23.28
2021-08-13,01:49:18,3.962322175502777e-05,OFF,23.28
2021-08-13,01:49:19,3.959492743015289e-05,OFF,23.28
2021-08-13,01:49:20,3.955700993537903e-05,OFF,23.28
2021-08-13,01:49:21,3.9587941765785215e-05,OFF,23.28
2021-08-13,01:49:23,3.956896662712097e-05,OFF,23.3
2021-08-13,01:49:24,3.9510011672973636e-05,OFF,23.3
2021-08-13,01:49:25,3.9550098776817325e-05,OFF,23.28
2021-08-13,01:49:26,3.949232697486877e-05,OFF,23.3
2021-08-13,01:49:27,3.949137330055237e-05,OFF,23.35
2021-08-13,01:49:28,3.9507731795310974e-05,OFF,23.35
2021-08-13,01:49:29,3.944340348243713e-05,OFF,23.38
2021-08-13,01:49:31,3.947831094264984e-05,OFF,23.35
2021-08-13,01:49:32,3.947606682777405e-05,OFF,23.35
2021-08-13,01:49:33,3.945356011390686e-05,OFF,23.38
2021-08-13,01:49:34,3.9452236890792844e-05,OFF,23.35
2021-08-13,01:49:35,3.9407476782798766e-05,OFF,23.38
2021-08-13,01:49:36,3.935979008674622e-05,OFF,23.38
2021-08-13,01:49:37,3.940245807170868e-05,OFF,23.41
2021-08-13,01:49:38,3.94267350435257e-05,OFF,23.41
2021-08-13,01:49:40,3.9411166310310364e-05,OFF,23.41
2021-08-13,01:49:41,3.941081166267395e-05,OFF,23.41
2021-08-13,01:49:42,3.944368064403534e-05,OFF,23.46
2021-08-13,01:49:43,3.944584429264069e-05,OFF,23.46
2021-08-13,01:49:44,3.944001197814941e-05,OFF,23.46
2021-08-13,01:49:45,3.9369797706604e-05,OFF,23.48
2021-08-13,01:49:46,3.9397135376930236e-05,OFF,23.46
2021-08-13,01:49:47,3.9316949248313906e-05,OFF,23.46
2021-08-13,01:49:49,3.9268046617507933e-05,OFF,23.51
2021-08-13,01:49:50,3.9307516813278196e-05,OFF,23.48
2021-08-13,01:49:51,3.9268836379051206e-05,OFF,23.48
2021-08-13,01:49:52,3.930269777774811e-05,OFF,23.48
2021-08-13,01:49:53,3.9283475279808046e-05,OFF,23.51
2021-08-13,01:49:54,3.925460875034332e-05,OFF,23.51
2021-08-13,01:49:55,3.924934566020965e-05,OFF,23.51
2021-08-13,01:49:57,3.924272656440735e-05,OFF,23.53
2021-08-13,01:49:58,3.926158845424652e-05,OFF,23.53
2021-08-13,01:49:59,3.925229907035828e-05,OFF,23.53
2021-08-13,01:50:00,3.930048942565918e-05,OFF,23.53
2021-08-13,01:50:01,3.9230969548225405e-05,OFF,23.53
2021-08-13,01:50:02,3.9215534925460816e-05,OFF,23.53
2021-08-13,01:50:03,3.922495543956757e-05,OFF,23.58
2021-08-13,01:50:04,3.921069204807282e-05,OFF,23.58
2021-08-13,01:50:06,3.916369080543518e-05,OFF,23.58
2021-08-13,01:50:07,3.917974531650543e-05,OFF,23.58
2021-08-13,01:50:08,3.919128775596619e-05,OFF,23.61
2021-08-13,01:50:09,3.913600742816925e-05,OFF,23.61
2021-08-13,01:50:10,3.9146175980567935e-05,OFF,23.61
2021-08-13,01:50:11,3.91380786895752e-05,OFF,23.61
2021-08-13,01:50:12,3.918469250202179e-05,OFF,23.64
2021-08-13,01:50:13,3.915330767631531e-05,OFF,23.64
2021-08-13,01:50:15,3.914473950862884e-05,OFF,23.69
2021-08-13,01:50:16,3.913735151290894e-05,OFF,23.64
2021-08-13,01:50:17,3.909404575824737e-05,OFF,23.64
2021-08-13,01:50:18,3.912676870822907e-05,OFF,23.64
2021-08-13,01:50:19,3.91298770904541e-05,OFF,23.69
2021-08-13,01:50:20,3.916155397891998e-05,OFF,23.69
2021-08-13,01:50:21,3.910146057605743e-05,OFF,23.69
2021-08-13,01:50:22,3.9097821712493894e-05,OFF,23.71
2021-08-13,01:50:24,3.905331790447235e-05,OFF,23.69
2021-08-13,01:50:25,3.9054417610168454e-05,OFF,23.71
2021-08-13,01:50:26,3.9006373286247255e-05,OFF,23.71
2021-08-13,01:50:27,3.90628457069397e-05,OFF,23.71
2021-08-13,01:50:28,3.909745514392853e-05,OFF,23.71
2021-08-13,01:50:29,3.912213444709778e-05,OFF,23.71
2021-08-13,01:50:30,3.912009596824646e-05,OFF,23.74
2021-08-13,01:50:32,3.908098936080933e-05,OFF,23.71
2021-08-13,01:50:33,3.908103704452515e-05,OFF,23.74
2021-08-13,01:50:34,3.9044111967086794e-05,OFF,23.74
2021-08-13,01:50:35,3.9034628868103025e-05,OFF,23.79
2021-08-13,01:50:36,3.8996267318725584e-05,OFF,23.74
2021-08-13,01:50:37,3.896312415599823e-05,OFF,23.79
2021-08-13,01:50:38,3.897441625595093e-05,OFF,23.79
2021-08-13,01:50:39,3.895323276519775e-05,OFF,23.79
2021-08-13,01:50:41,3.891457617282867e-05,OFF,23.79
2021-08-13,01:50:42,3.887854814529419e-05,OFF,23.79
2021-08-13,01:50:43,3.888820707798004e-05,OFF,23.79
2021-08-13,01:50:44,3.893466293811798e-05,OFF,23.82
2021-08-13,01:50:45,3.895007371902466e-05,OFF,23.82
2021-08-13,01:50:46,3.8941064476966855e-05,OFF,23.79
2021-08-13,01:50:47,3.8853192329406736e-05,OFF,23.82
