2021-08-14,11:48:07,3.960449993610382e-05,OFF,24.02
2021-08-14,11:48:08,3.93126517534256e-05,OFF,24.02
2021-08-14,11:48:09,3.919316530227661e-05,OFF,24.02
2021-08-14,11:48:10,3.9133897423744203e-05,OFF,24.02
2021-08-14,11:48:11,3.909459114074707e-05,OFF,24.05
2021-08-14,11:48:13,3.909074068069458e-05,OFF,24.05
2021-08-14,11:48:14,3.907015919685364e-05,OFF,24.02
2021-08-14,11:48:15,3.902885317802429e-05,OFF,24.02
2021-08-14,11:48:16,3.901409506797791e-05,OFF,24.05
2021-08-14,11:48:17,3.899931311607361e-05,OFF,24.02
2021-08-14,11:48:18,3.896716237068176e-05,OFF,24.05
2021-08-14,11:48:19,3.896183669567108e-05,OFF,24.05
2021-08-14,11:48:20,3.889116942882538e-05,OFF,24.05
2021-08-14,11:48:22,3.8890215754508974e-05,OFF,24.02
2021-08-14,11:48:23,3.886710107326508e-05,OFF,24.02
2021-08-14,11:48:24,3.8875240087509155e-05,OFF,24.05
2021-08-14,11:48:25,3.8828861713409424e-05,OFF,24.05
2021-08-14,11:48:26,3.88453334569931e-05,OFF,24.02
2021-08-14,11:48:27,3.882626295089722e-05,OFF,24.05
2021-08-14,11:48:28,3.879868984222412e-05,OFF,24.05
2021-08-14,11:48:30,3.882818818092346e-05,OFF,24.05
2021-08-14,11:48:31,3.883453905582428e-05,OFF,24.05
2021-08-14,11:48:32,3.8802164793014526e-05,OFF,24.05
2021-08-14,11:48:33,3.881160318851471e-05,OFF,24.05
2021-08-14,11:48:34,3.876016139984131e-05,OFF,24.05
2021-08-14,11:48:35,3.877529501914978e-05,OFF,24.05
2021-08-14,11:48:36,3.8754037022590636e-05,OFF,24.05
2021-08-14,11:48:37,3.873270153999329e-05,OFF,24.05
2021-08-14,11:48:39,3.8701337575912476e-05,OFF,24.05
2021-08-14,11:48:40,3.872797787189484e-05,OFF,24.05
2021-08-14,11:48:41,3.878384232521057e-05,OFF,24.02
2021-08-14,11:48:42,3.8722109794616696e-05,OFF,24.05
2021-08-14,11:48:43,3.869257569313049e-05,OFF,24.05
2021-08-14,11:48:44,3.870153725147247e-05,OFF,24.05
2021-08-14,11:48:45,3.867967128753662e-05,OFF,24.05
2021-08-14,11:48:46,3.867609798908234e-05,OFF,24.05
2021-08-14,11:48:48,3.8693207502365114e-05,OFF,24.05
2021-08-14,11:48:49,3.8653936982154846e-05,OFF,24.02
2021-08-14,11:48:50,3.8654729723930356e-05,OFF,24.05
2021-08-14,11:48:51,3.865868151187897e-05,OFF,24.02
2021-08-14,11:48:52,3.8609141111373904e-05,OFF,24.05
2021-08-14,11:48:53,3.861013948917389e-05,OFF,24.05
2021-08-14,11:48:54,3.8667020201683047e-05,OFF,24.05
2021-08-14,11:48:55,3.861869871616364e-05,OFF,24.02
2021-08-14,11:48:57,3.864328563213348e-05,OFF,24.05
2021-08-14,11:48:58,3.862457275390625e-05,OFF,24.02
2021-08-14,11:48:59,3.860732316970825e-05,OFF,24.05
2021-08-14,11:49:00,3.857634663581848e-05,OFF,24.02
2021-08-14,11:49:01,3.8624191284179687e-05,OFF,24.02
2021-08-14,11:49:02,3.858872056007385e-05,OFF,24.02
2021-08-14,11:49:03,3.858248293399811e-05,OFF,24.02
2021-08-14,11:49:05,3.8560569286346433e-05,OFF,24.02
2021-08-14,11:49:06,3.856288492679596e-05,OFF,24.05
2021-08-14,11:49:07,3.8590654730796815e-05,OFF,24.02
2021-08-14,11:49:08,3.8546162843704226e-05,OFF,24.05
2021-08-14,11:49:09,3.855454325675964e-05,OFF,24.05
2021-08-14,11:49:10,3.852069079875946e-05,OFF,24.05
2021-08-14,11:49:11,3.851473331451416e-05,OFF,24.05
2021-08-14,11:49:12,3.847737610340118e-05,OFF,24.05
2021-08-14,11:49:14,3.8517352938652036e-05,OFF,24.02
2021-08-14,11:49:15,3.852355480194092e-05,OFF,24.05
2021-08-14,11:49:16,3.8511058688163756e-05,OFF,24.02
2021-08-14,11:49:17,3.8499724864959714e-05,OFF,24.02
2021-08-14,11:49:18,3.8551783561706544e-05,OFF,24.05
2021-08-14,11:49:19,3.8493314385414124e-05,OFF,24.05
2021-08-14,11:49:20,3.848947286605835e-05,OFF,24.02
2021-08-14,11:49:21,3.8536065816879275e-05,OFF,24.05
2021-08-14,11:49:23,3.849040567874908e-05,OFF,24.02
2021-08-14,11:49:24,3.848198354244232e-05,OFF,24.02
2021-08-14,11:49:25,3.847137987613678e-05,OFF,24.02
2021-08-14,11:49:26,3.84286105632782e-05,OFF,24.02
2021-08-14,11:49:27,3.8461050391197206e-05,OFF,24.05
2021-08-14,11:49:28,3.8455626368522645e-05,OFF,24.05
2021-08-14,11:49:29,3.8412019610404965e-05,OFF,24.05
2021-08-14,11:49:31,3.8454389572143555e-05,OFF,24.05
2021-08-14,11:49:32,3.843154609203339e-05,OFF,24.05
2021-08-14,11:49:33,3.8426610827445984e-05,OFF,24.02
2021-08-14,11:49:34,3.8425323367118834e-05,OFF,24.05
2021-08-14,11:49:35,3.842694759368896e-05,OFF,24.02
2021-08-14,11:49:36,3.8409259915351866e-05,OFF,24.02
2021-08-14,11:49:37,3.842776119709015e-05,OFF,24.02
2021-08-14,11:49:38,3.839327096939087e-05,OFF,24.05
2021-08-14,11:49:40,3.839243948459625e-05,OFF,24.05
2021-08-14,11:49:41,3.840113282203674e-05,OFF,24.02
2021-08-14,11:49:42,3.836836516857147e-05,OFF,24.05
2021-08-14,11:49:43,3.8385871052742006e-05,OFF,24.05
2021-08-14,11:49:44,3.836416602134705e-05,OFF,24.02
2021-08-14,11:49:45,3.8363316655158995e-05,OFF,24.05
2021-08-14,11:49:46,3.835199773311615e-05,OFF,24.02
2021-08-14,11:49:47,3.837217390537262e-05,OFF,24.02
2021-08-14,11:49:49,3.834963738918305e-05,OFF,24.02
2021-08-14,11:49:50,3.8343667984008786e-05,OFF,24.05
2021-08-14,11:49:51,3.830443322658539e-05,OFF,24.05
2021-08-14,11:49:52,3.8345211744308474e-05,OFF,24.05
2021-08-14,11:49:53,3.833723068237305e-05,OFF,24.02
2021-08-14,11:49:54,3.8332995772361755e-05,OFF,24.05
2021-08-14,11:49:55,3.834696114063263e-05,OFF,24.02
2021-08-14,11:49:57,3.83265882730484e-05,OFF,24.05
2021-08-14,11:49:58,3.8316670060157774e-05,OFF,24.05
2021-08-14,11:49:59,3.831685781478882e-05,OFF,24.02
2021-08-14,11:50:00,3.831907212734222e-05,OFF,24.02
2021-08-14,11:50:01,3.832392394542694e-05,OFF,24.02
2021-08-14,11:50:02,3.8268548250198367e-05,OFF,24.05
2021-08-14,11:50:03,3.825898170471191e-05,OFF,24.05
2021-08-14,11:50:04,3.8298460841178896e-05,OFF,24.05
2021-08-14,11:50:06,3.830450773239136e-05,OFF,24.02
2021-08-14,11:50:07,3.826118111610413e-05,OFF,24.05
2021-08-14,11:50:08,3.824063539505005e-05,OFF,24.05
2021-08-14,11:50:09,3.826020658016205e-05,OFF,24.05
